tm,address_gu,sub_address,stn,ta_max,ta_min,ta_max_min,hm_max,hm_min,ws_max,ws_ins_max,rn_day,call_count
2020-05-01,북구,북구 금곡동,941,25.3,17.1,8.2,81.30588235294118,52.45882352941177,7.1,9.7,0.0,1
2020-05-01,북구,북구 만덕동,941,25.3,17.1,8.2,81.30588235294118,52.45882352941177,7.1,9.7,0.0,2
2020-05-01,북구,북구 화명동,941,25.3,17.1,8.2,81.30588235294118,52.45882352941177,7.1,9.7,0.0,2
2020-05-01,사상구,사상구 괘법동,904,23.7,16.6,7.099999999999998,90.3,63.2,5.8,10.6,0.0,1
2020-05-01,사상구,사상구 모라동,904,23.7,16.6,7.099999999999998,90.3,63.2,5.8,10.6,0.0,1
2020-05-01,사상구,사상구 삼락동,904,23.7,16.6,7.099999999999998,90.3,63.2,5.8,10.6,0.0,1
2020-05-01,사상구,사상구 엄궁동,904,23.7,16.6,7.099999999999998,90.3,63.2,5.8,10.6,0.0,1
2020-05-01,사상구,사상구 학장동,904,23.7,16.6,7.099999999999998,90.3,63.2,5.8,10.6,0.0,1
2020-05-01,사하구,사하구 감천동,159,22.7,16.7,6.0,87.5,63.7,9.4,14.4,0.0,1
2020-05-01,사하구,사하구 다대동,950,23.6,15.4,8.200000000000001,93.8,61.9,4.4,7.9,0.0,1
2020-05-01,사하구,사하구 신평동,950,23.6,15.4,8.200000000000001,93.8,61.9,4.4,7.9,0.0,1
2020-05-01,사하구,사하구 장림동,950,23.6,15.4,8.200000000000001,93.8,61.9,4.4,7.9,0.0,1
2020-05-01,서구,서구 아미동,159,22.7,16.7,6.0,87.5,63.7,9.4,14.4,0.0,1
2020-05-01,서구,서구 암남동,159,22.7,16.7,6.0,87.5,63.7,9.4,14.4,0.0,1
2020-05-01,수영구,수영구 광안동,937,25.3,16.4,8.900000000000002,88.1,55.4,7.3,11.4,0.0,1
2020-05-01,수영구,수영구 남천동,937,25.3,16.4,8.900000000000002,88.1,55.4,7.3,11.4,0.0,2
2020-05-01,수영구,수영구 망미동,940,25.6,17.2,8.400000000000002,76.4,46.6,4.8,8.3,0.0,2
2020-05-01,수영구,수영구 민락동,937,25.3,16.4,8.900000000000002,88.1,55.4,7.3,11.4,0.0,1
2020-05-01,연제구,연제구 연산동,940,25.6,17.2,8.400000000000002,76.4,46.6,4.8,8.3,0.0,9
2020-05-01,영도구,영도구 남항동,159,22.7,16.7,6.0,87.5,63.7,9.4,14.4,0.0,1
2020-05-01,영도구,영도구 대교동,159,22.7,16.7,6.0,87.5,63.7,9.4,14.4,0.0,1
2020-05-01,영도구,영도구 동삼동,910,20.5,14.6,5.9,96.4,71.7,5.7,8.6,0.0,5
2020-05-01,영도구,영도구 신선동,159,22.7,16.7,6.0,87.5,63.7,9.4,14.4,0.0,1
2020-05-01,중구,중구 남포동,159,22.7,16.7,6.0,87.5,63.7,9.4,14.4,0.0,2
2020-05-01,중구,중구 중앙동,159,22.7,16.7,6.0,87.5,63.7,9.4,14.4,0.0,1
2020-05-01,해운대구,해운대구 반송동,937,25.3,16.4,8.900000000000002,88.1,55.4,7.3,11.4,0.0,2
2020-05-01,해운대구,해운대구 반여동,937,25.3,16.4,8.900000000000002,88.1,55.4,7.3,11.4,0.0,1
2020-05-01,해운대구,해운대구 송정동,937,25.3,16.4,8.900000000000002,88.1,55.4,7.3,11.4,0.0,1
2020-05-01,해운대구,해운대구 재송동,937,25.3,16.4,8.900000000000002,88.1,55.4,7.3,11.4,0.0,3
2020-05-01,해운대구,해운대구 좌동,937,25.3,16.4,8.900000000000002,88.1,55.4,7.3,11.4,0.0,1
2020-05-01,해운대구,해운대구 중동,937,25.3,16.4,8.900000000000002,88.1,55.4,7.3,11.4,0.0,1
2020-05-02,강서구,강서구 대저1동,904,22.3,17.4,4.900000000000002,91.2,68.4,5.8,9.6,0.5,2
2020-05-02,강서구,강서구 명지동,904,22.3,17.4,4.900000000000002,91.2,68.4,5.8,9.6,0.5,2
2020-05-02,강서구,강서구 생곡동,904,22.3,17.4,4.900000000000002,91.2,68.4,5.8,9.6,0.5,2
2020-05-02,강서구,강서구 송정동,937,24.1,17.0,7.100000000000001,88.8,60.1,5.5,8.4,1.0,2
2020-05-02,강서구,강서구 신호동,950,22.3,15.8,6.5,96.1,69.4,3.9,5.8,1.0,2
2020-05-02,강서구,강서구 천성동,921,21.4,15.7,5.699999999999999,99.5,74.4,4.2,7.4,1.5,1
2020-05-02,금정구,금정구 두구동,939,27.6,16.0,11.600000000000001,79.8,48.20000000000001,4.3,8.0,0.0,1
2020-05-02,금정구,금정구 청룡동,939,27.6,16.0,11.600000000000001,79.8,48.20000000000001,4.3,8.0,0.0,1
2020-05-02,기장군,기장군 일광면,923,24.1,17.1,7.0,87.1,56.7,3.6,5.7,0.0,1
2020-05-02,기장군,기장군 정관읍,923,24.1,17.1,7.0,87.1,56.7,3.6,5.7,0.0,1
2020-05-02,기장군,기장군 철마면,939,27.6,16.0,11.600000000000001,87.1,56.7,4.3,8.0,0.0,1
2020-05-02,남구,남구 대연동,942,21.5,16.4,5.100000000000001,87.55714285714285,63.91428571428573,5.4,8.7,1.0,4
2020-05-02,남구,남구 용호동,942,21.5,16.4,5.100000000000001,87.55714285714285,63.91428571428573,5.4,8.7,1.0,1
2020-05-02,동구,동구 수정동,159,21.8,17.0,4.800000000000001,89.9,69.2,6.5,10.0,1.1,1
2020-05-02,동구,동구 초량동,159,21.8,17.0,4.800000000000001,89.9,69.2,6.5,10.0,1.1,2
2020-05-02,동래구,동래구 명장동,940,25.2,17.4,7.800000000000001,79.8,48.2,4.3,6.7,0.5,2
2020-05-02,동래구,동래구 안락동,940,25.2,17.4,7.800000000000001,79.8,48.2,4.3,6.7,0.5,1
2020-05-02,동래구,동래구 온천동,940,25.2,17.4,7.800000000000001,79.8,48.2,4.3,6.7,0.5,3
2020-05-02,부산진구,부산진구 개금동,938,24.6,17.5,7.100000000000001,79.8,48.20000000000001,4.0,6.6,0.5,4
2020-05-02,부산진구,부산진구 당감동,938,24.6,17.5,7.100000000000001,79.8,48.20000000000001,4.0,6.6,0.5,2
2020-05-02,부산진구,부산진구 부전동,938,24.6,17.5,7.100000000000001,79.8,48.20000000000001,4.0,6.6,0.5,4
2020-05-02,부산진구,부산진구 전포동,938,24.6,17.5,7.100000000000001,79.8,48.20000000000001,4.0,6.6,0.5,1
2020-05-02,북구,북구 구포동,941,24.6,16.8,7.800000000000001,83.59999999999998,54.933333333333344,4.7,6.6,0.0,3
2020-05-02,북구,북구 금곡동,941,24.6,16.8,7.800000000000001,83.59999999999998,54.933333333333344,4.7,6.6,0.0,1
2020-05-02,북구,북구 화명동,941,24.6,16.8,7.800000000000001,83.59999999999998,54.933333333333344,4.7,6.6,0.0,1
2020-05-02,사상구,사상구 덕포동,904,22.3,17.4,4.900000000000002,91.2,68.4,5.8,9.6,0.5,1
2020-05-02,사상구,사상구 학장동,904,22.3,17.4,4.900000000000002,91.2,68.4,5.8,9.6,0.5,1
2020-05-02,사하구,사하구 괴정동,950,22.3,15.8,6.5,96.1,69.4,3.9,5.8,1.0,2
2020-05-02,사하구,사하구 구평동,159,21.8,17.0,4.800000000000001,89.9,69.2,6.5,10.0,1.1,1
2020-05-02,사하구,사하구 다대동,950,22.3,15.8,6.5,96.1,69.4,3.9,5.8,1.0,1
2020-05-02,사하구,사하구 장림동,950,22.3,15.8,6.5,96.1,69.4,3.9,5.8,1.0,3
2020-05-02,사하구,사하구 하단동,950,22.3,15.8,6.5,96.1,69.4,3.9,5.8,1.0,1
2020-05-02,서구,서구 남부민동,159,21.8,17.0,4.800000000000001,89.9,69.2,6.5,10.0,1.1,1
2020-05-02,서구,서구 암남동,159,21.8,17.0,4.800000000000001,89.9,69.2,6.5,10.0,1.1,1
2020-05-02,서구,서구 충무동,159,21.8,17.0,4.800000000000001,89.9,69.2,6.5,10.0,1.1,1
2020-05-02,수영구,수영구 광안동,937,24.1,17.0,7.100000000000001,88.8,60.1,5.5,8.4,1.0,1
2020-05-02,수영구,수영구 망미동,940,25.2,17.4,7.800000000000001,79.8,48.2,4.3,6.7,0.5,2
2020-05-02,수영구,수영구 민락동,937,24.1,17.0,7.100000000000001,88.8,60.1,5.5,8.4,1.0,1
2020-05-02,연제구,연제구 거제동,940,25.2,17.4,7.800000000000001,79.8,48.2,4.3,6.7,0.5,1
2020-05-02,연제구,연제구 연산동,940,25.2,17.4,7.800000000000001,79.8,48.2,4.3,6.7,0.5,5
2020-05-02,영도구,영도구 남항동,159,21.8,17.0,4.800000000000001,89.9,69.2,6.5,10.0,1.1,1
2020-05-02,영도구,영도구 대평동,159,21.8,17.0,4.800000000000001,89.9,69.2,6.5,10.0,1.1,1
2020-05-02,영도구,영도구 동삼동,910,19.5,14.8,4.699999999999999,97.5,79.2,4.7,7.8,1.5,1
2020-05-02,중구,중구 영주동,159,21.8,17.0,4.800000000000001,89.9,69.2,6.5,10.0,1.1,1
2020-05-02,해운대구,해운대구 반여동,937,24.1,17.0,7.100000000000001,88.8,60.1,5.5,8.4,1.0,1
2020-05-02,해운대구,해운대구 우동,937,24.1,17.0,7.100000000000001,88.8,60.1,5.5,8.4,1.0,3
2020-05-02,해운대구,해운대구 재송동,937,24.1,17.0,7.100000000000001,88.8,60.1,5.5,8.4,1.0,1
2020-05-02,해운대구,해운대구 좌동,937,24.1,17.0,7.100000000000001,88.8,60.1,5.5,8.4,1.0,1
2020-05-02,해운대구,해운대구 중동,937,24.1,17.0,7.100000000000001,88.8,60.1,5.5,8.4,1.0,2
2020-05-03,강서구,강서구 대저1동,904,19.2,16.1,3.099999999999998,99.4,77.4,5.6,11.5,16.0,2
2020-05-03,강서구,강서구 대저2동,904,19.2,16.1,3.099999999999998,99.4,77.4,5.6,11.5,16.0,1
2020-05-03,강서구,강서구 명지동,904,19.2,16.1,3.099999999999998,99.4,77.4,5.6,11.5,16.0,1
2020-05-03,강서구,강서구 봉림동,904,19.2,16.1,3.099999999999998,99.4,77.4,5.6,11.5,16.0,1
2020-05-03,강서구,강서구 신호동,950,17.3,15.5,1.8000000000000007,97.9,89.0,8.3,10.6,15.0,1
2020-05-03,금정구,금정구 남산동,939,19.2,15.3,3.8999999999999986,92.1,72.2,2.4,5.9,10.0,1
2020-05-03,금정구,금정구 부곡동,940,17.8,15.3,2.5,92.1,72.2,4.1,6.7,12.0,1
2020-05-03,금정구,금정구 서동,940,17.8,15.3,2.5,92.1,72.2,4.1,6.7,12.0,2
2020-05-03,금정구,금정구 장전동,940,17.8,15.3,2.5,92.1,72.2,4.1,6.7,12.0,1
2020-05-03,기장군,기장군 기장읍,923,17.6,15.1,2.5000000000000018,96.6,83.9,2.7,4.1,9.0,3
2020-05-03,기장군,기장군 장안읍,923,17.6,15.1,2.5000000000000018,96.6,83.9,2.7,4.1,9.0,1
2020-05-03,기장군,기장군 정관읍,923,17.6,15.1,2.5000000000000018,96.6,83.9,2.7,4.1,9.0,2
2020-05-03,남구,남구 문현동,942,17.4,15.5,1.8999999999999986,97.60769230769228,82.96923076923078,3.8,6.3,21.0,1
2020-05-03,남구,남구 용당동,942,17.4,15.5,1.8999999999999986,97.60769230769228,82.96923076923078,3.8,6.3,21.0,1
2020-05-03,동구,동구 범일동,942,17.4,15.5,1.8999999999999986,98.6,85.2,3.8,6.3,21.0,2
2020-05-03,동구,동구 초량동,159,17.9,16.2,1.6999999999999993,98.6,85.2,5.0,9.3,21.3,1
2020-05-03,동래구,동래구 명장동,940,17.8,15.3,2.5,92.1,72.2,4.1,6.7,12.0,1
2020-05-03,동래구,동래구 수안동,940,17.8,15.3,2.5,92.1,72.2,4.1,6.7,12.0,1
2020-05-03,동래구,동래구 온천동,940,17.8,15.3,2.5,92.1,72.2,4.1,6.7,12.0,2
2020-05-03,부산진구,부산진구 가야동,938,18.4,15.8,2.599999999999998,92.1,72.2,5.1,8.4,14.5,1
2020-05-03,부산진구,부산진구 개금동,938,18.4,15.8,2.599999999999998,92.1,72.2,5.1,8.4,14.5,2
2020-05-03,부산진구,부산진구 범천동,942,17.4,15.5,1.8999999999999986,92.1,72.2,3.8,6.3,21.0,1
2020-05-03,부산진구,부산진구 양정동,940,17.8,15.3,2.5,92.1,72.2,4.1,6.7,12.0,1
2020-05-03,북구,북구 화명동,941,18.6,15.6,3.0000000000000018,95.385,74.54000000000002,3.6,7.2,11.5,1
2020-05-03,사상구,사상구 감전동,904,19.2,16.1,3.099999999999998,99.4,77.4,5.6,11.5,16.0,1
2020-05-03,사상구,사상구 덕포동,904,19.2,16.1,3.099999999999998,99.4,77.4,5.6,11.5,16.0,1
2020-05-03,사상구,사상구 모라동,904,19.2,16.1,3.099999999999998,99.4,77.4,5.6,11.5,16.0,2
2020-05-03,사상구,사상구 주례동,938,18.4,15.8,2.599999999999998,99.4,77.4,5.1,8.4,14.5,3
2020-05-03,사상구,사상구 학장동,904,19.2,16.1,3.099999999999998,99.4,77.4,5.6,11.5,16.0,1
2020-05-03,사하구,사하구 감천동,159,17.9,16.2,1.6999999999999993,98.6,85.2,5.0,9.3,21.3,1
2020-05-03,사하구,사하구 괴정동,950,17.3,15.5,1.8000000000000007,97.9,89.0,8.3,10.6,15.0,2
2020-05-03,사하구,사하구 다대동,950,17.3,15.5,1.8000000000000007,97.9,89.0,8.3,10.6,15.0,3
2020-05-03,사하구,사하구 신평동,950,17.3,15.5,1.8000000000000007,97.9,89.0,8.3,10.6,15.0,4
2020-05-03,사하구,사하구 하단동,950,17.3,15.5,1.8000000000000007,97.9,89.0,8.3,10.6,15.0,2
2020-05-03,서구,서구 동대신동,159,17.9,16.2,1.6999999999999993,98.6,85.2,5.0,9.3,21.3,1
2020-05-03,서구,서구 서대신동,159,17.9,16.2,1.6999999999999993,98.6,85.2,5.0,9.3,21.3,1
2020-05-03,서구,서구 암남동,159,17.9,16.2,1.6999999999999993,98.6,85.2,5.0,9.3,21.3,1
2020-05-03,서구,서구 충무동,159,17.9,16.2,1.6999999999999993,98.6,85.2,5.0,9.3,21.3,2
2020-05-03,수영구,수영구 광안동,937,17.6,15.5,2.1000000000000014,97.7,82.2,2.9,4.8,11.0,1
2020-05-03,수영구,수영구 남천동,937,17.6,15.5,2.1000000000000014,97.7,82.2,2.9,4.8,11.0,1
2020-05-03,연제구,연제구 거제동,940,17.8,15.3,2.5,92.1,72.2,4.1,6.7,12.0,1
2020-05-03,연제구,연제구 연산동,940,17.8,15.3,2.5,92.1,72.2,4.1,6.7,12.0,2
2020-05-03,영도구,영도구 동삼동,910,17.1,15.5,1.6000000000000014,97.9,90.0,3.9,7.3,22.0,2
2020-05-03,영도구,영도구 봉래동,159,17.9,16.2,1.6999999999999993,98.6,85.2,5.0,9.3,21.3,1
2020-05-03,중구,중구 대청동,159,17.9,16.2,1.6999999999999993,98.6,85.2,5.0,9.3,21.3,1
2020-05-03,중구,중구 중앙동,159,17.9,16.2,1.6999999999999993,98.6,85.2,5.0,9.3,21.3,2
2020-05-03,해운대구,해운대구 반여동,937,17.6,15.5,2.1000000000000014,97.7,82.2,2.9,4.8,11.0,1
2020-05-03,해운대구,해운대구 우동,937,17.6,15.5,2.1000000000000014,97.7,82.2,2.9,4.8,11.0,4
2020-05-03,해운대구,해운대구 재송동,937,17.6,15.5,2.1000000000000014,97.7,82.2,2.9,4.8,11.0,1
2020-05-04,강서구,강서구 강동동,904,26.8,17.1,9.7,98.4,58.7,7.6,12.8,0.0,1
2020-05-04,강서구,강서구 대저1동,904,26.8,17.1,9.7,98.4,58.7,7.6,12.8,0.0,1
2020-05-04,강서구,강서구 송정동,937,23.2,14.5,8.7,90.0,67.4,5.6,9.5,0.0,1
2020-05-04,금정구,금정구 구서동,940,25.4,16.4,9.0,91.8,54.8,4.4,6.0,0.5,1
2020-05-04,금정구,금정구 금사동,940,25.4,16.4,9.0,91.8,54.8,4.4,6.0,0.5,1
2020-05-04,금정구,금정구 금성동,941,28.3,16.8,11.5,91.8,54.8,4.7,7.4,0.0,1
2020-05-04,금정구,금정구 부곡동,940,25.4,16.4,9.0,91.8,54.8,4.4,6.0,0.5,1
2020-05-04,기장군,기장군 기장읍,923,23.2,14.4,8.799999999999999,97.3,68.9,4.3,6.3,0.0,2
2020-05-04,기장군,기장군 정관읍,923,23.2,14.4,8.799999999999999,97.3,68.9,4.3,6.3,0.0,1
2020-05-04,기장군,기장군 철마면,939,30.0,16.9,13.100000000000001,97.3,68.9,3.4,6.3,0.0,2
2020-05-04,남구,남구 대연동,942,24.5,14.7,9.8,96.8153846153846,60.25384615384615,5.7,9.9,0.0,2
2020-05-04,남구,남구 문현동,942,24.5,14.7,9.8,96.8153846153846,60.25384615384615,5.7,9.9,0.0,1
2020-05-04,남구,남구 용호동,942,24.5,14.7,9.8,96.8153846153846,60.25384615384615,5.7,9.9,0.0,5
2020-05-04,동구,동구 범일동,942,24.5,14.7,9.8,99.3,62.5,5.7,9.9,0.0,2
2020-05-04,동구,동구 초량동,159,25.0,15.8,9.2,99.3,62.5,6.8,9.1,0.0,1
2020-05-04,동래구,동래구 낙민동,940,25.4,16.4,9.0,91.8,54.8,4.4,6.0,0.5,2
2020-05-04,동래구,동래구 복천동,940,25.4,16.4,9.0,91.8,54.8,4.4,6.0,0.5,1
2020-05-04,동래구,동래구 온천동,940,25.4,16.4,9.0,91.8,54.8,4.4,6.0,0.5,3
2020-05-04,부산진구,부산진구 가야동,938,27.7,17.0,10.7,91.8,54.8,4.1,5.8,0.0,2
2020-05-04,부산진구,부산진구 당감동,938,27.7,17.0,10.7,91.8,54.8,4.1,5.8,0.0,2
2020-05-04,부산진구,부산진구 범천동,942,24.5,14.7,9.8,91.8,54.8,5.7,9.9,0.0,1
2020-05-04,부산진구,부산진구 부암동,938,27.7,17.0,10.7,91.8,54.8,4.1,5.8,0.0,2
2020-05-04,부산진구,부산진구 부전동,938,27.7,17.0,10.7,91.8,54.8,4.1,5.8,0.0,4
2020-05-04,부산진구,부산진구 양정동,940,25.4,16.4,9.0,91.8,54.8,4.4,6.0,0.5,4
2020-05-04,북구,북구 구포동,941,28.3,16.8,11.5,93.77999999999999,55.96999999999999,4.7,7.4,0.0,3
2020-05-04,북구,북구 금곡동,941,28.3,16.8,11.5,93.77999999999999,55.96999999999999,4.7,7.4,0.0,2
2020-05-04,북구,북구 덕천동,941,28.3,16.8,11.5,93.77999999999999,55.96999999999999,4.7,7.4,0.0,2
2020-05-04,북구,북구 만덕동,941,28.3,16.8,11.5,93.77999999999999,55.96999999999999,4.7,7.4,0.0,1
2020-05-04,북구,북구 화명동,941,28.3,16.8,11.5,93.77999999999999,55.96999999999999,4.7,7.4,0.0,2
2020-05-04,사상구,사상구 덕포동,904,26.8,17.1,9.7,98.4,58.7,7.6,12.8,0.0,1
2020-05-04,사상구,사상구 삼락동,904,26.8,17.1,9.7,98.4,58.7,7.6,12.8,0.0,1
2020-05-04,사상구,사상구 주례동,938,27.7,17.0,10.7,98.4,58.7,4.1,5.8,0.0,5
2020-05-04,사상구,사상구 학장동,904,26.8,17.1,9.7,98.4,58.7,7.6,12.8,0.0,1
2020-05-04,사하구,사하구 괴정동,950,25.3,15.8,9.5,97.9,63.6,9.1,12.5,0.0,3
2020-05-04,사하구,사하구 다대동,950,25.3,15.8,9.5,97.9,63.6,9.1,12.5,0.0,1
2020-05-04,사하구,사하구 신평동,950,25.3,15.8,9.5,97.9,63.6,9.1,12.5,0.0,1
2020-05-04,사하구,사하구 장림동,950,25.3,15.8,9.5,97.9,63.6,9.1,12.5,0.0,1
2020-05-04,사하구,사하구 하단동,950,25.3,15.8,9.5,97.9,63.6,9.1,12.5,0.0,2
2020-05-04,서구,서구 남부민동,159,25.0,15.8,9.2,99.3,62.5,6.8,9.1,0.0,1
2020-05-04,서구,서구 아미동,159,25.0,15.8,9.2,99.3,62.5,6.8,9.1,0.0,1
2020-05-04,서구,서구 충무동,159,25.0,15.8,9.2,99.3,62.5,6.8,9.1,0.0,1
2020-05-04,수영구,수영구 광안동,937,23.2,14.5,8.7,90.0,67.4,5.6,9.5,0.0,3
2020-05-04,수영구,수영구 남천동,937,23.2,14.5,8.7,90.0,67.4,5.6,9.5,0.0,1
2020-05-04,수영구,수영구 망미동,940,25.4,16.4,9.0,91.8,54.8,4.4,6.0,0.5,1
2020-05-04,연제구,연제구 거제동,940,25.4,16.4,9.0,91.8,54.8,4.4,6.0,0.5,2
2020-05-04,연제구,연제구 연산동,940,25.4,16.4,9.0,91.8,54.8,4.4,6.0,0.5,4
2020-05-04,영도구,영도구 동삼동,910,23.2,13.7,9.5,97.9,67.9,7.5,10.9,0.0,3
2020-05-04,영도구,영도구 청학동,159,25.0,15.8,9.2,99.3,62.5,6.8,9.1,0.0,1
2020-05-04,중구,중구 남포동,159,25.0,15.8,9.2,99.3,62.5,6.8,9.1,0.0,1
2020-05-04,중구,중구 중앙동,159,25.0,15.8,9.2,99.3,62.5,6.8,9.1,0.0,2
2020-05-04,해운대구,해운대구 반송동,937,23.2,14.5,8.7,90.0,67.4,5.6,9.5,0.0,2
2020-05-04,해운대구,해운대구 반여동,937,23.2,14.5,8.7,90.0,67.4,5.6,9.5,0.0,1
2020-05-04,해운대구,해운대구 송정동,937,23.2,14.5,8.7,90.0,67.4,5.6,9.5,0.0,1
2020-05-04,해운대구,해운대구 중동,937,23.2,14.5,8.7,90.0,67.4,5.6,9.5,0.0,2
2020-05-05,강서구,강서구 명지동,904,20.7,15.1,5.6,86.7,61.0,5.5,9.4,0.0,1
2020-05-05,금정구,금정구 두구동,939,20.4,13.2,7.199999999999999,84.1,53.7,3.0,5.1,0.0,2
2020-05-05,금정구,금정구 부곡동,940,20.3,13.4,6.9,84.1,53.7,2.5,4.5,0.0,1
2020-05-05,금정구,금정구 오륜동,940,20.3,13.4,6.9,84.1,53.7,2.5,4.5,0.0,1
2020-05-05,금정구,금정구 장전동,940,20.3,13.4,6.9,84.1,53.7,2.5,4.5,0.0,1
2020-05-05,기장군,기장군 기장읍,923,17.1,13.1,4.000000000000002,93.3,70.0,3.4,5.8,0.0,1
2020-05-05,남구,남구 감만동,942,17.8,13.3,4.5,87.67777777777778,62.01111111111111,4.6,8.3,0.0,1
2020-05-05,남구,남구 대연동,942,17.8,13.3,4.5,87.67777777777778,62.01111111111111,4.6,8.3,0.0,3
2020-05-05,남구,남구 문현동,942,17.8,13.3,4.5,87.67777777777778,62.01111111111111,4.6,8.3,0.0,1
2020-05-05,남구,남구 용호동,942,17.8,13.3,4.5,87.67777777777778,62.01111111111111,4.6,8.3,0.0,4
2020-05-05,동구,동구 초량동,159,18.5,14.2,4.300000000000001,88.9,67.6,4.2,8.3,0.0,1
2020-05-05,동래구,동래구 사직동,940,20.3,13.4,6.9,84.1,53.7,2.5,4.5,0.0,1
2020-05-05,동래구,동래구 수안동,940,20.3,13.4,6.9,84.1,53.7,2.5,4.5,0.0,2
2020-05-05,동래구,동래구 안락동,940,20.3,13.4,6.9,84.1,53.7,2.5,4.5,0.0,1
2020-05-05,부산진구,부산진구 가야동,938,20.2,14.2,6.0,84.1,53.7,4.3,6.8,0.0,2
2020-05-05,부산진구,부산진구 당감동,938,20.2,14.2,6.0,84.1,53.7,4.3,6.8,0.0,1
2020-05-05,부산진구,부산진구 부암동,938,20.2,14.2,6.0,84.1,53.7,4.3,6.8,0.0,1
2020-05-05,부산진구,부산진구 부전동,938,20.2,14.2,6.0,84.1,53.7,4.3,6.8,0.0,6
2020-05-05,부산진구,부산진구 양정동,940,20.3,13.4,6.9,84.1,53.7,2.5,4.5,0.0,1
2020-05-05,부산진구,부산진구 초읍동,941,21.8,15.2,6.600000000000001,84.1,53.7,3.6,7.4,0.0,1
2020-05-05,북구,북구 구포동,941,21.8,15.2,6.600000000000001,85.0578947368421,56.38947368421053,3.6,7.4,0.0,2
2020-05-05,북구,북구 덕천동,941,21.8,15.2,6.600000000000001,85.0578947368421,56.38947368421053,3.6,7.4,0.0,2
2020-05-05,사상구,사상구 감전동,904,20.7,15.1,5.6,86.7,61.0,5.5,9.4,0.0,1
2020-05-05,사상구,사상구 괘법동,904,20.7,15.1,5.6,86.7,61.0,5.5,9.4,0.0,1
2020-05-05,사상구,사상구 덕포동,904,20.7,15.1,5.6,86.7,61.0,5.5,9.4,0.0,1
2020-05-05,사상구,사상구 모라동,904,20.7,15.1,5.6,86.7,61.0,5.5,9.4,0.0,4
2020-05-05,사상구,사상구 삼락동,904,20.7,15.1,5.6,86.7,61.0,5.5,9.4,0.0,1
2020-05-05,사상구,사상구 학장동,904,20.7,15.1,5.6,86.7,61.0,5.5,9.4,0.0,1
2020-05-05,사하구,사하구 다대동,950,18.4,13.7,4.699999999999999,90.7,67.0,7.7,11.1,0.0,1
2020-05-05,사하구,사하구 하단동,950,18.4,13.7,4.699999999999999,90.7,67.0,7.7,11.1,0.0,1
2020-05-05,서구,서구 남부민동,159,18.5,14.2,4.300000000000001,88.9,67.6,4.2,8.3,0.0,1
